"","x"
"6173",123
"6174",127
"6175",133
"6176",122.4
"6177",123.5
"6178",114.333333333333
"6179",112.25
"6180",98.3333333333333
"6181",106
"6182",84.5
"6183",119
"6184",104.8
"6185",105.333333333333
"6186",119.6
"6187",109.8
"6188",111.571428571429
"6189",106.2
"6190",116
"6191",102
"6192",122.166666666667
"6193",163.333333333333
"6194",86.5
"6195",168.75
"6196",102.5
"6197",147.5
"6198",121.333333333333
"6199",180.666666666667
"6200",171.5
"6201",170
"6202",170
"6203",168
"6204",154.666666666667
"6205",149
"6206",158.75
"6207",133.5
"6208",155.666666666667
"6209",134.5
"6210",152.166666666667
"6211",138
"6212",154.333333333333
"6213",167
"6214",171
"6215",167
"6216",171
"6217",168
"6218",165
"6219",124.6
"6220",165
"6221",118.8
"6222",119.666666666667
"6223",111.333333333333
"6224",80
"6225",83.5
"6226",78
"6227",115.6
"6228",80
"6229",132.142857142857
"6230",121.75
"6231",129.142857142857
"6232",128.666666666667
"6233",135.833333333333
"6234",133.3
"6235",146
"6236",136.333333333333
"6237",123.5
"6238",129.777777777778
"6239",127.545454545455
"6240",126.857142857143
"6241",114.666666666667
"6242",126.428571428571
"6243",108.923076923077
"6244",112
"6245",108.454545454545
"6246",104.636363636364
"6247",114.2
"6248",96.5555555555556
"6249",116.272727272727
"6250",99
"6251",92.25
"6252",91
"6253",92
"6254",104.428571428571
"6255",NA
"6256",90.1666666666667
"6257",169
"6258",173
"6259",NA
"6260",167.333333333333
"6261",NA
"6262",NA
"6263",NA
"6264",147.5
"6265",158
"6266",143
"6267",160
"6268",140
"6269",154.8
"6270",153
"6271",142.6
"6272",139.2
"6273",140.333333333333
"6274",132.25
"6275",146.5
"6276",133
"6277",127.5
"6278",134.3
"6279",119.333333333333
"6280",116.666666666667
"6281",146.5
"6282",119.333333333333
"6283",138.5
"6284",143
"6285",129.6
"6286",158
"6287",130.75
"6288",124.5
"6289",118.6
"6290",122.5
"6291",94
"6292",131.5
"6293",166
"6294",149
"6295",141
"6296",136
"6297",95
"6298",112.666666666667
"6299",NA
"6300",108.666666666667
"6301",112
"6302",100
"6303",103.5
"6304",NA
"6305",NA
"6306",NA
"6307",NA
"6308",NA
"6309",NA
"6310",115
"6311",132.857142857143
"6312",116.333333333333
"6313",130.166666666667
"6314",112.75
"6315",127
"6316",119.4
"6317",111.8
"6318",109.4
"6319",116
"6320",110.25
"6321",110
"6322",104.75
"6323",111.5
"6324",111.2
"6325",107
"6326",135.75
"6327",150
"6328",134
"6329",NA
"6330",NA
"6331",NA
"6332",NA
"6333",122.75
"6334",164.25
"6335",126.5
"6336",178.666666666667
"6337",NA
"6338",177.333333333333
"6339",177
"6340",137.333333333333
"6341",136
"6342",140
"6343",130.25
"6344",141.666666666667
"6345",140.8
"6346",134
"6347",135
"6348",NA
"6349",138.333333333333
"6350",142
"6351",135.833333333333
"6352",122.25
"6353",127.833333333333
"6354",121
"6355",136.5
"6356",126.6
"6357",136.25
"6358",129.666666666667
"6359",135.166666666667
"6360",125.428571428571
"6361",128.166666666667
"6362",118.5
"6363",144.8
"6364",120.5
"6365",135.75
"6366",115.5
"6367",138.666666666667
"6368",113
"6369",117.428571428571
"6370",107.5
"6371",108.833333333333
"6372",99
"6373",99.8571428571429
"6374",95.6666666666667
"6375",93.1666666666667
"6376",145
"6377",98.3333333333333
"6378",141.571428571429
"6379",101.5
"6380",120.5
"6381",108.6
"6382",135
"6383",125.285714285714
"6384",102
"6385",126.857142857143
"6386",120
"6387",120.25
"6388",155
"6389",145
"6390",134
"6391",133
"6392",NA
"6393",133
"6394",151.714285714286
"6395",139.666666666667
"6396",140.75
"6397",137.25
"6398",132
"6399",135
"6400",122.75
"6401",132
"6402",120.333333333333
"6403",130.222222222222
"6404",114.272727272727
"6405",121.111111111111
"6406",119.7
"6407",108.375
"6408",112.625
"6409",104.857142857143
"6410",111.333333333333
"6411",104.285714285714
"6412",121.4
"6413",100.75
"6414",112.8
"6415",90
"6416",106.8
"6417",100.714285714286
"6418",124.5
"6419",91
"6420",119.333333333333
"6421",86
"6422",NA
"6423",NA
"6424",NA
"6425",92
"6426",87.5
"6427",NA
"6428",80
"6429",111
"6430",113.5
"6431",NA
"6432",113
"6433",116
"6434",NA
"6435",115
"6436",129.5
"6437",107.6
"6438",110.5
"6439",105
"6440",107.666666666667
"6441",126
"6442",113
"6443",NA
"6444",169
"6445",150.333333333333
"6446",116
"6447",142.4
"6448",136.5
"6449",168.5
"6450",167
"6451",169
"6452",164
"6453",143.333333333333
"6454",130.5
"6455",130
"6456",129
"6457",130.2
"6458",134
"6459",119.6
"6460",116.8
"6461",154
"6462",113.2
"6463",128.666666666667
"6464",117.857142857143
"6465",107.2
"6466",125
"6467",105.75
"6468",124.5
"6469",103.166666666667
"6470",116.2
"6471",114.25
"6472",128.714285714286
"6473",118.285714285714
"6474",120.142857142857
"6475",109.5
"6476",96
"6477",106.666666666667
"6478",108
"6479",107
"6480",NA
"6481",118
"6482",NA
"6483",97
"6484",128.6
"6485",95.5
"6486",126.5
"6487",NA
"6488",NA
"6489",123
"6490",122.333333333333
"6491",110.666666666667
"6492",120.8
"6493",NA
"6494",NA
"6495",NA
"6496",NA
"6497",NA
"6498",NA
"6499",114.666666666667
"6500",NA
"6501",NA
"6502",NA
"6503",114
"6504",104.333333333333
"6505",NA
"6506",88.6666666666667
"6507",129.666666666667
"6508",135.666666666667
"6509",123.5
"6510",166.4
"6511",127
"6512",159
"6513",131.2
"6514",138.285714285714
"6515",123.5
"6516",142.166666666667
"6517",121.5
"6518",116.75
"6519",129.75
"6520",108
"6521",116.5
"6522",106.375
"6523",127.5
"6524",118
"6525",131
"6526",116.4
"6527",141
"6528",114.75
"6529",127.111111111111
"6530",117.777777777778
"6531",115.6
"6532",127.166666666667
"6533",115.25
"6534",133.6
"6535",113.857142857143
"6536",150.333333333333
"6537",103.5
"6538",133.333333333333
"6539",132
"6540",107.75
"6541",125.8
"6542",110
"6543",120
"6544",130
"6545",133
"6546",127
"6547",129
"6548",120.5
"6549",126
"6550",117.666666666667
"6551",NA
"6552",120.166666666667
"6553",104.5
"6554",121.75
"6555",110
"6556",113.25
"6557",110
"6558",110
"6559",138.375
"6560",120.428571428571
"6561",125.5
"6562",104.333333333333
"6563",132.666666666667
"6564",91.8
"6565",168.666666666667
"6566",115.75
"6567",121.333333333333
"6568",106.333333333333
"6569",132.333333333333
"6570",124.666666666667
"6571",113
"6572",114
"6573",127
"6574",134.333333333333
"6575",118.333333333333
"6576",130.444444444444
"6577",125.333333333333
"6578",128.571428571429
"6579",124.666666666667
"6580",130.75
"6581",113.5
"6582",109.5
"6583",116.285714285714
"6584",136
"6585",108.75
"6586",136
"6587",NA
"6588",134
"6589",101.666666666667
"6590",102
"6591",NA
"6592",NA
"6593",NA
"6594",134
"6595",NA
"6596",125
"6597",NA
"6598",117.666666666667
"6599",NA
"6600",107.75
"6601",124
"6602",117
"6603",115.5
"6604",125.333333333333
"6605",138
"6606",130
"6607",157
"6608",143.5
"6609",157
"6610",144.666666666667
"6611",NA
"6612",129.8
"6613",142
"6614",135
"6615",122.5
"6616",129.75
"6617",139.4
"6618",121.5
"6619",126.166666666667
"6620",117.2
"6621",120.777777777778
"6622",113.555555555556
"6623",126.111111111111
"6624",125.3
"6625",140.8
"6626",136.428571428571
"6627",134.666666666667
"6628",125.714285714286
"6629",138.333333333333
"6630",123.571428571429
"6631",123.75
"6632",122.4
"6633",120
"6634",117.75
"6635",90.75
"6636",119.5
"6637",92
"6638",112.5
"6639",99.6666666666667
"6640",111.5
"6641",104.5
"6642",99
"6643",103
"6644",98
"6645",101.75
"6646",96
"6647",127.5
"6648",130.5
"6649",119.333333333333
"6650",121.333333333333
"6651",110.666666666667
"6652",110.5
"6653",100
"6654",NA
"6655",NA
"6656",NA
"6657",NA
"6658",NA
"6659",134
"6660",145
"6661",118.5
"6662",130.5
"6663",141
"6664",154.5
"6665",152.5
"6666",119.5
"6667",153.5
"6668",118.571428571429
"6669",158.166666666667
"6670",129
"6671",145
"6672",122
"6673",141
"6674",112.857142857143
"6675",120.714285714286
"6676",123
"6677",110.125
"6678",128.166666666667
"6679",96.2
"6680",124
"6681",104.75
"6682",121.3
"6683",120.333333333333
"6684",118.888888888889
"6685",126.428571428571
"6686",106.333333333333
"6687",136
"6688",NA
"6689",114
"6690",NA
"6691",NA
"6692",NA
"6693",113.333333333333
"6694",105
"6695",110.333333333333
"6696",118.5
"6697",105
"6698",106
"6699",100
"6700",NA
"6701",NA
"6702",161
"6703",160.5
"6704",NA
"6705",162.666666666667
"6706",115
"6707",162.666666666667
"6708",107.333333333333
"6709",160
"6710",126
"6711",129.2
"6712",124
"6713",114.571428571429
"6714",126.8
"6715",108.5
"6716",123.75
"6717",131
"6718",118.5
"6719",120.111111111111
"6720",116
"6721",116.625
"6722",118.166666666667
"6723",102.571428571429
"6724",123.333333333333
"6725",105
"6726",119.5
"6727",100.75
"6728",114.666666666667
"6729",100
"6730",116.4
"6731",105
"6732",112
"6733",100.75
"6734",108
"6735",118.5
"6736",87
"6737",129.5
"6738",115
"6739",100.666666666667
"6740",126.4
"6741",103.333333333333
"6742",99.6
"6743",116.666666666667
"6744",123
"6745",113
"6746",125.5
"6747",NA
"6748",NA
"6749",108
"6750",109
"6751",100
"6752",115.333333333333
"6753",NA
"6754",108
"6755",NA
"6756",NA
"6757",110
"6758",103
"6759",NA
"6760",156.5
"6761",135.285714285714
"6762",149
"6763",120
"6764",136.666666666667
"6765",111
"6766",141.5
"6767",105.333333333333
"6768",149.166666666667
"6769",99.3333333333333
"6770",147.166666666667
"6771",112
"6772",150.2
"6773",106.5
"6774",154.5
"6775",124.2
"6776",162
"6777",121
"6778",NA
"6779",115.444444444444
"6780",81
"6781",117.333333333333
"6782",108.5
"6783",142.333333333333
"6784",142
"6785",142
"6786",133.5
"6787",140.428571428571
"6788",131
"6789",137.142857142857
"6790",141
"6791",143
"6792",130.333333333333
"6793",128
"6794",140
"6795",115.25
"6796",120
"6797",119
"6798",116
"6799",126.25
"6800",125
"6801",122.333333333333
"6802",118
"6803",105
"6804",119.8
"6805",121
"6806",101.75
"6807",122
"6808",99.625
"6809",114.75
"6810",96.8333333333333
"6811",128.166666666667
"6812",95
"6813",132.8
"6814",113.333333333333
"6815",134.666666666667
"6816",116.25
"6817",140.428571428571
"6818",142.25
"6819",133.333333333333
"6820",137.25
"6821",150
"6822",148.142857142857
"6823",139.5
"6824",131.571428571429
"6825",132.75
"6826",125.111111111111
"6827",134.111111111111
"6828",125.777777777778
"6829",126.333333333333
"6830",127.285714285714
"6831",125.2
"6832",123.428571428571
"6833",121.8
"6834",119.333333333333
"6835",118
"6836",117.6
"6837",119
"6838",116.25
"6839",102.75
"6840",93
"6841",86.5
"6842",89
"6843",89
"6844",87
"6845",NA
"6846",116.5
"6847",NA
"6848",112.666666666667
"6849",117
"6850",101
"6851",113
"6852",95
"6853",116.25
"6854",106
"6855",119.5
"6856",109.166666666667
"6857",NA
"6858",100.4
"6859",NA
"6860",120.166666666667
"6861",NA
"6862",114.333333333333
"6863",82
"6864",123.714285714286
"6865",156.75
"6866",141.5
"6867",145.428571428571
"6868",135.333333333333
"6869",135.909090909091
"6870",130
"6871",132.7
"6872",137.5
"6873",118.111111111111
"6874",125.833333333333
"6875",120.666666666667
"6876",116.875
"6877",101
"6878",113.8
"6879",104
"6880",113.875
"6881",109
"6882",132
"6883",131
"6884",135.5
"6885",125.5
"6886",125
"6887",123.4
"6888",117
"6889",120.333333333333
"6890",NA
"6891",113.25
"6892",129
"6893",111
"6894",NA
"6895",NA
"6896",NA
"6897",NA
"6898",NA
"6899",164.333333333333
"6900",113
"6901",133.25
"6902",117.714285714286
"6903",132.6
"6904",113.333333333333
"6905",131.714285714286
"6906",NA
"6907",129.833333333333
"6908",NA
"6909",118.222222222222
"6910",117.166666666667
"6911",114.833333333333
"6912",118.428571428571
"6913",113.75
"6914",118
"6915",114.25
"6916",108.666666666667
"6917",113.666666666667
"6918",123.5
"6919",115
"6920",111
"6921",103.5
"6922",111.666666666667
"6923",134.5
"6924",NA
"6925",142
"6926",NA
"6927",160.666666666667
"6928",144.5
"6929",149.5
"6930",114.25
"6931",145.6
"6932",124.714285714286
"6933",160.5
"6934",143.4
"6935",164
"6936",147
"6937",163
"6938",147
"6939",140.25
"6940",148
"6941",135.25
"6942",137.666666666667
"6943",132.666666666667
"6944",131
"6945",132.666666666667
"6946",117.5
"6947",141.5
"6948",118.666666666667
"6949",121
"6950",119.333333333333
"6951",121
"6952",115.428571428571
"6953",145
"6954",NA
"6955",NA
"6956",NA
"6957",NA
"6958",148.333333333333
"6959",115
"6960",136.5
"6961",122
"6962",121
"6963",112
"6964",116.8
"6965",124.5
"6966",124.333333333333
"6967",113.833333333333
"6968",118.833333333333
"6969",100
"6970",100.5
"6971",107.25
"6972",107.6
"6973",98.6
"6974",135.285714285714
"6975",130.285714285714
"6976",152.2
"6977",136.2
"6978",144.8
"6979",142.5
"6980",136
"6981",144.6
"6982",141.75
"6983",139
"6984",132
"6985",126.333333333333
"6986",124.142857142857
"6987",135
"6988",133
"6989",130
"6990",126.714285714286
"6991",130.666666666667
"6992",128
"6993",129.6
"6994",130
"6995",127
"6996",129
"6997",122.6
"6998",136.333333333333
"6999",116
"7000",125.857142857143
"7001",124.5
"7002",122.166666666667
"7003",120
"7004",135
"7005",139.5
"7006",NA
"7007",NA
"7008",140.333333333333
"7009",NA
"7010",128
"7011",128
"7012",NA
"7013",118.666666666667
"7014",NA
"7015",NA
"7016",NA
"7017",NA
"7018",NA
"7019",119
"7020",137.166666666667
"7021",155
"7022",131.285714285714
"7023",155
"7024",130
"7025",155
"7026",126.142857142857
"7027",153
"7028",127.666666666667
"7029",124
"7030",117.375
"7031",136
"7032",116.5
"7033",128
"7034",114.428571428571
"7035",111.5
"7036",116.4
"7037",110.5
"7038",117.5
"7039",NA
"7040",108.333333333333
"7041",175
"7042",172
"7043",169.666666666667
"7044",NA
"7045",157.333333333333
"7046",140
"7047",131.2
"7048",136.75
"7049",113.2
"7050",NA
"7051",115.166666666667
"7052",NA
"7053",106.6
"7054",84
"7055",112.2
"7056",119.714285714286
"7057",116.5
"7058",118.714285714286
"7059",127.333333333333
"7060",108.333333333333
"7061",123.333333333333
"7062",146
"7063",117.666666666667
"7064",167.2
"7065",148.666666666667
"7066",157
"7067",138.333333333333
"7068",122
"7069",136.923076923077
"7070",156.5
"7071",129.692307692308
"7072",120.333333333333
"7073",133
"7074",140
"7075",121.545454545455
"7076",125.6
"7077",115.6
"7078",123.8
"7079",107.1
"7080",121
"7081",101.875
"7082",125.25
"7083",95.25
"7084",137.333333333333
"7085",91.6666666666667
"7086",84
"7087",90
"7088",83.5
"7089",88
"7090",84
"7091",107.5
"7092",125
"7093",122
"7094",109.333333333333
"7095",131.2
"7096",113.25
"7097",122.142857142857
"7098",111.666666666667
"7099",126.888888888889
"7100",132.375
"7101",125.076923076923
"7102",118
"7103",110.857142857143
"7104",125.4
"7105",124
"7106",144.333333333333
"7107",153.666666666667
"7108",NA
"7109",147
"7110",NA
"7111",120.666666666667
"7112",NA
"7113",120.333333333333
"7114",NA
"7115",105.666666666667
"7116",111
"7117",96.5
"7118",116
"7119",118.5
"7120",112.666666666667
"7121",111
"7122",NA
"7123",123.666666666667
"7124",109.666666666667
"7125",100
"7126",131
"7127",140
"7128",135.5
"7129",144.75
"7130",137.75
"7131",129.25
"7132",129.833333333333
"7133",125.333333333333
"7134",133.8
"7135",135.5
"7136",140
"7137",137
"7138",170.5
"7139",134.2
"7140",119.5
"7141",115.25
"7142",124.333333333333
"7143",114.125
"7144",109.8
"7145",137.75
"7146",120
"7147",146.5
"7148",128
"7149",148
"7150",125
"7151",130.5
"7152",116.5
"7153",118.5
"7154",125.5
"7155",118.333333333333
"7156",NA
"7157",113.333333333333
"7158",109
"7159",108.666666666667
"7160",112
"7161",102.5
"7162",138.857142857143
"7163",114.333333333333
"7164",134.5
"7165",109
"7166",137
"7167",99
"7168",131
"7169",97
"7170",129.333333333333
"7171",91.6666666666667
"7172",126.666666666667
"7173",88.875
"7174",148.5
"7175",102.083333333333
"7176",80
"7177",117.5
"7178",79
"7179",124.666666666667
"7180",134.5
"7181",143.4
"7182",136
"7183",131.222222222222
"7184",140.2
"7185",123.2
"7186",130.375
"7187",119.285714285714
"7188",117.875
"7189",114.571428571429
"7190",108.571428571429
"7191",113.333333333333
"7192",104
"7193",104.75
"7194",101.25
"7195",98.4
"7196",NA
"7197",96
"7198",94
"7199",104
"7200",103
"7201",108
"7202",102
"7203",106
"7204",NA
"7205",120.333333333333
"7206",NA
"7207",116
"7208",NA
"7209",NA
"7210",103
"7211",103
"7212",97.5
"7213",114.75
"7214",91.5
"7215",103.666666666667
"7216",84
"7217",80
"7218",81.5
"7219",71.5
"7220",73
"7221",NA
"7222",103
"7223",68.5
"7224",NA
"7225",68
"7226",112
"7227",96
"7228",109
"7229",106
"7230",102.333333333333
"7231",NA
"7232",96.6666666666667
"7233",NA
"7234",92.3333333333333
"7235",88
"7236",78
"7237",81.3333333333333
"7238",NA
"7239",78
"7240",115.25
"7241",108.6
"7242",119.666666666667
"7243",103.714285714286
"7244",165.2
"7245",123
"7246",159.4
"7247",145
"7248",170.2
"7249",NA
"7250",150.777777777778
"7251",154.5
"7252",144.857142857143
"7253",159
"7254",159
"7255",138.75
"7256",186
"7257",149.5
"7258",142.6
"7259",137.888888888889
"7260",158.25
"7261",123.875
"7262",148.25
"7263",122.125
"7264",138.333333333333
"7265",120.428571428571
"7266",143.25
"7267",125.833333333333
"7268",149.2
"7269",117.166666666667
"7270",132.25
"7271",93.75
"7272",128
"7273",94
"7274",NA
"7275",125
"7276",137
"7277",NA
"7278",121.333333333333
"7279",132
"7280",159
"7281",122
"7282",141.333333333333
"7283",122.2
"7284",117.333333333333
"7285",108.166666666667
"7286",117
"7287",111
"7288",120
"7289",107.428571428571
"7290",115.5
"7291",99.75
"7292",107
"7293",102
"7294",NA
"7295",93
"7296",NA
"7297",93.3333333333333
"7298",190.333333333333
"7299",90.6666666666667
"7300",150.8
"7301",90
"7302",144.428571428571
"7303",NA
"7304",158.2
"7305",164.666666666667
"7306",138.857142857143
"7307",189
"7308",134.285714285714
"7309",171.5
"7310",118.111111111111
"7311",154.714285714286
"7312",123.4
"7313",142.714285714286
"7314",112
"7315",134.142857142857
"7316",95
"7317",136.166666666667
"7318",92.3333333333333
"7319",129.833333333333
"7320",99.4
"7321",129.5
"7322",101.333333333333
"7323",126
"7324",137.333333333333
"7325",124
"7326",142.5
"7327",114.5
"7328",NA
"7329",133
"7330",127
"7331",NA
"7332",125.333333333333
"7333",119
"7334",119
"7335",114
"7336",114.5
"7337",111
"7338",109
"7339",105.5
"7340",112
"7341",117.375
"7342",108
"7343",112.333333333333
"7344",114.5
"7345",98
"7346",113.25
"7347",94
"7348",130.333333333333
"7349",99.25
"7350",135.857142857143
"7351",127.142857142857
"7352",162.666666666667
"7353",118.25
"7354",137.1
"7355",115.555555555556
"7356",128.888888888889
"7357",120.222222222222
"7358",113.857142857143
"7359",127.375
"7360",103.5
"7361",131.666666666667
"7362",136
"7363",138
"7364",134.5
"7365",135.75
"7366",148
"7367",NA
"7368",136.6
"7369",119
"7370",132.6
"7371",110
"7372",130
"7373",124.5
"7374",121.75
"7375",122.5
"7376",92.5
"7377",89
"7378",90
"7379",118
"7380",106
"7381",120
"7382",97
"7383",114.142857142857
"7384",163
"7385",102.833333333333
"7386",149
"7387",113
"7388",110
"7389",95.5
"7390",121.4
"7391",121.25
"7392",116.714285714286
"7393",119.714285714286
"7394",99.4
"7395",108
"7396",107.333333333333
"7397",103.833333333333
"7398",120.5
"7399",112.333333333333
"7400",134.333333333333
"7401",102.333333333333
"7402",126.333333333333
"7403",NA
"7404",123.333333333333
"7405",NA
"7406",139.5
"7407",155
"7408",157
"7409",141
"7410",130.666666666667
"7411",137.333333333333
"7412",118.666666666667
"7413",147.8
"7414",157
"7415",140.285714285714
"7416",134.5
"7417",138.333333333333
"7418",125.6
"7419",156
"7420",134.2
"7421",156
"7422",131.4
"7423",126.25
"7424",122.428571428571
"7425",135.5
"7426",104
"7427",NA
"7428",95.3333333333333
"7429",99.6666666666667
"7430",139
"7431",106
"7432",NA
"7433",120
